0.364450906261544	0.359155370394030
0.237833478963621	-0.0527751471698323
0.140080469549814	-0.0588805824605069
0.500100491321998	0.403109362122175
0.371915783423086	-0.849462184966300
0.0959053028234320	-0.201834562205604
-0.276144441244490	-0.508237779923464
-0.260621456700112	-0.153033921083059
0.476840748212508	0.259471704819448
-0.644732155471124	0.330290859696703
-0.00978477465436738	-0.405977457072055
-0.779538870759560	-0.188427965073267
0.408199205781062	0.0548099496520201
0.344686520957367	-0.116745350301429
0.000464833393405541	0.120727422104403
-0.0283348852641921	0.159972377182321
-0.994513568281312	-0.371984623576052
0.232468929070369	-0.0707321063716927
-0.876973967986362	-0.852837839664614
-0.927712122657321	0.458144684207390
0.0319734841193759	-0.251636304397662
-0.379392393428202	-0.481539989600887
0.164596248569350	-0.101577873369125
0.270791122273612	-0.571458745852839
0.343093018082142	-0.00834304708064011
-0.276463650153197	-0.224265998611274
0.179751049266740	0.871111483673662
0.0402533401260306	0.455386154931838
0.330427999387969	-0.998754601273801
0.214462831970368	0.176530772691043
3.30093106209446	5.21223057246968
3.87247241005960	4.47970025470399
4.08220203665936	3.84211400249530
4.37386701440406	4.21431133992970
3.86347652529855	3.48200761074330
4.78815007327304	4.93893273024793
3.75953142411058	4.47035220167607
4.16375606041484	4.39367288996762
4.33236706031380	3.56206286902166
4.04259429636058	4.15997456719117
4.44047639269052	3.72085285757455
4.16160656892380	3.84428529072655
3.60792690816796	3.71499504167891
3.09731332430696	3.48713319218564
4.92929647427785	3.54562720656284
3.69773495561277	3.89505133297220
4.05167986115532	3.15056795791369
4.28158347757299	4.30380028792304
4.05679849836700	3.94110085536602
3.54763689360098	4.34958016682208
3.76614270877407	4.13482432085830
3.93755502638845	4.24714352768971
4.73947924575202	3.25843948874205
3.56959215499652	3.48986780715852
4.39233423364391	3.77650249462774
4.15431156997427	4.05482929566380
3.88306997893542	4.56436822601414
3.47151362701993	3.85501847959999
3.85792952268692	4.63077535907057
3.95665485877035	4.23771240585364
3.26530246275682	4.58705837574686
4.09609112243539	4.06347353402182
3.58885336185491	3.67159203552596
3.95287970602014	3.25930046421061
4.16810667047712	4.07774449795195
3.54767297037658	4.40927568426050
3.85587181939715	3.85370593458280
4.17503137876709	3.72960679175574
3.08207042874785	3.84567909235994
4.51798795412274	3.45170334923726
